pair_id,original_drug_id,original_drug_name,side,atc_code,alternative_drug_id,alternative_drug_name,source_url,scraped_at
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1428,Perampanel,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1437,Phenacemide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1442,Phenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1446,Phensuximide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1627,Rufinamide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1711,Stiripentol,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1871,Trimethadione,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1913,Valproic acid,A,N03A,DDInter1933,Vigabatrin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter16,Acetohexamide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter36,Albiglutide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter51,Alogliptin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter280,Canagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter364,Chlorpropamide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter474,Dapagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter607,Dulaglutide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter636,Empagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter669,Ertugliflozin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter706,Exenatide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1070,Linagliptin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1077,Liraglutide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1082,Lixisenatide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1217,Miglitol,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1506,Pramlintide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1646,Saxagliptin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1660,Semaglutide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1679,Sitagliptin,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1826,Tolazamide,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147771,DDInter1164,Metformin,B,A10B,DDInter1881,Troglitazone,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter674,Eslicarbazepine,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter695,Ethosuximide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter708,Ezogabine,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter715,Felbamate,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1014,Lacosamide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1181,Methsuximide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1190,Methylphenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1392,Paramethadione,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1428,Perampanel,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1437,Phenacemide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1446,Phensuximide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1627,Rufinamide,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1871,Trimethadione,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1913,Valproic acid,A,N03A,DDInter1933,Vigabatrin,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter519,Dexlansoprazole,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1055,Levofloxacin,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1231,Misoprostol,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147773,DDInter1340,Omeprazole,B,A02B,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T19:45:05+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter239,Brivaracetam,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter284,Cannabidiol,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter695,Ethosuximide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter696,Ethotoin,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter708,Ezogabine,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter715,Felbamate,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter783,Fosphenytoin,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1014,Lacosamide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1152,Mephenytoin,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1181,Methsuximide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1190,Methylphenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1392,Paramethadione,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1428,Perampanel,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1437,Phenacemide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1446,Phensuximide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1627,Rufinamide,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1711,Stiripentol,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1801,Tiagabine,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1871,Trimethadione,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1913,Valproic acid,A,N03A,DDInter1933,Vigabatrin,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1707,Spironolactone,B,C03D,DDInter656,Eplerenone,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147781,DDInter1707,Spironolactone,B,C03D,DDInter1859,Triamterene,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T19:45:04+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter239,Brivaracetam,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter674,Eslicarbazepine,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter695,Ethosuximide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter696,Ethotoin,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter708,Ezogabine,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter715,Felbamate,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter783,Fosphenytoin,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1014,Lacosamide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1152,Mephenytoin,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1181,Methsuximide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1190,Methylphenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1392,Paramethadione,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1428,Perampanel,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1437,Phenacemide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1446,Phensuximide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1627,Rufinamide,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1711,Stiripentol,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1801,Tiagabine,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1871,Trimethadione,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter1913,Valproic acid,A,N03A,DDInter1933,Vigabatrin,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter638,Enalapril,B,C09B; C09A,DDInter1237,Moexipril,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147812,DDInter638,Enalapril,B,C09B; C09A,DDInter1843,Trandolapril,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T19:45:06+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter239,Brivaracetam,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter695,Ethosuximide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter696,Ethotoin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter708,Ezogabine,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter715,Felbamate,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1014,Lacosamide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1152,Mephenytoin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1181,Methsuximide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1190,Methylphenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1392,Paramethadione,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1428,Perampanel,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1437,Phenacemide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1442,Phenobarbital,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1446,Phensuximide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1871,Trimethadione,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1913,Valproic acid,A,N03A,DDInter1933,Vigabatrin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter16,Acetohexamide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter36,Albiglutide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter51,Alogliptin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter176,Bempedoic acid,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter280,Canagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter341,Cerivastatin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter364,Chlorpropamide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter408,Clofibrate,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter432,Colesevelam,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter433,Colestipol,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter474,Dapagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter530,Dextrothyroxine,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter607,Dulaglutide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter636,Empagliflozin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter669,Ertugliflozin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter706,Exenatide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter719,Fenofibric acid,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1070,Linagliptin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1077,Liraglutide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1082,Lixisenatide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1217,Miglitol,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter1479,Pitavastatin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1506,Pramlintide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,C10A,DDInter1523,Probucol,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1646,Saxagliptin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1660,Semaglutide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1679,Sitagliptin,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1826,Tolazamide,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147824,DDInter1675,Simvastatin,B,A10B,DDInter1881,Troglitazone,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter239,Brivaracetam,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter284,Cannabidiol,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter674,Eslicarbazepine,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter695,Ethosuximide,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter696,Ethotoin,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter708,Ezogabine,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter715,Felbamate,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter783,Fosphenytoin,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter1014,Lacosamide,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
1147833,DDInter1913,Valproic acid,A,N03A,DDInter1152,Mephenytoin,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T19:45:05+00:00
